playername,teamname,position,patch,year,date,golddiffat15,xpdiffat15,csdiffat15,goldat15,xpat15,csat15,kills,deaths,assists,teamkills,dpm,damageshare,damagetakenperminute,damagemitigatedperminute,visionscore,vspm,wardsplaced,wardskilled,wpm,wcpm,controlwardsbought,earnedgold,earned gpm,earnedgoldshare,cspm,damagetotowers,firstbloodkill,firstbloodassist,firstbloodvictim,league,datacompleteness,gamelength,result
BeryL,KT Rolster,sup,14.16,2024,2024-08-24 07:03:52,-1955.0,-3797.0,-108.0,3588.0,2964.0,25.0,0,3,12,16,90.4045,0.034408,418.8539,391.0787,103,3.4719,46,17,1.5506,0.573,13,3155,106.3483,0.0945067,1.3146,581.0,0.0,0.0,1.0,LCK,complete,1780,1
Zeus,T1,top,14.16,2024,2024-08-24 07:03:52,-860.0,-49.0,-21.0,4936.0,7498.0,111.0,2,3,4,9,501.6067,0.271834,772.618,582.5056,33,1.1124,9,11,0.3034,0.3708,5,5619,189.4045,0.19772,7.2472,0.0,0.0,0.0,0.0,LCK,complete,1780,0
Oner,T1,jng,14.16,2024,2024-08-24 07:03:52,299.0,1217.0,38.0,5235.0,6256.0,114.0,2,3,5,9,417.573,0.226294,1036.6854,668.2921,45,1.5169,6,13,0.2022,0.4382,5,6047,203.8315,0.21278,7.2135,445.0,0.0,0.0,0.0,LCK,complete,1780,0
Faker,T1,mid,14.16,2024,2024-08-24 07:03:52,-29.0,337.0,11.0,5775.0,7441.0,147.0,1,4,5,9,403.9213,0.218896,552.0337,655.6517,31,1.0449,15,2,0.5056,0.0674,5,6451,217.4494,0.226995,8.7978,1556.0,0.0,1.0,0.0,LCK,complete,1780,0
Gumayusi,T1,bot,14.16,2024,2024-08-24 07:03:52,-1200.0,-3459.0,-112.0,4556.0,3051.0,20.0,2,3,3,9,246.236,0.133442,470.8652,188.3258,108,3.6404,53,23,1.7865,0.7753,16,3460,116.6292,0.121752,1.1461,94.0,0.0,0.0,0.0,LCK,complete,1780,0
Keria,T1,sup,14.16,2024,2024-08-24 07:03:52,1955.0,3797.0,108.0,5543.0,6761.0,133.0,2,3,7,9,275.9326,0.149535,898.2472,713.3258,35,1.1798,17,5,0.573,0.1685,7,6842,230.6292,0.240753,8.427,562.0,1.0,0.0,0.0,LCK,complete,1780,0
Zeus,T1,top,14.16,2024,2024-08-24 07:56:02,436.0,301.0,9.0,4873.0,6976.0,112.0,1,1,6,8,441.9386,0.250187,509.7409,885.3167,42,1.2092,12,10,0.3455,0.2879,8,9797,282.0633,0.232332,8.6372,4422.0,0.0,0.0,0.0,LCK,complete,2084,1
Oner,T1,jng,14.16,2024,2024-08-24 07:56:02,1300.0,1000.0,15.0,5719.0,6524.0,114.0,4,1,3,8,552.6392,0.312857,976.785,693.2534,63,1.8138,10,17,0.2879,0.4894,8,9046,260.4415,0.214523,8.0038,2271.0,1.0,0.0,0.0,LCK,complete,2084,1
Faker,T1,mid,14.16,2024,2024-08-24 07:56:02,116.0,-198.0,0.0,5422.0,7733.0,158.0,3,1,2,8,419.0787,0.237246,374.4242,263.0326,50,1.4395,13,16,0.3743,0.4607,4,9197,264.7889,0.218104,8.81,5799.0,0.0,0.0,0.0,LCK,complete,2084,1
Gumayusi,T1,bot,14.16,2024,2024-08-24 07:56:02,184.0,-86.0,-7.0,5838.0,5931.0,141.0,0,0,3,8,272.2745,0.154138,250.739,160.1056,42,1.2092,13,24,0.3743,0.691,3,9896,284.9136,0.23468,9.9904,6035.0,0.0,1.0,0.0,LCK,complete,2084,1
Keria,T1,sup,14.16,2024,2024-08-24 07:56:02,682.0,-312.0,-7.0,3908.0,3197.0,24.0,0,1,4,8,80.499,0.0455716,314.4818,272.0441,122,3.5125,62,16,1.785,0.4607,18,4232,121.8426,0.100361,1.1228,3296.0,0.0,1.0,0.0,LCK,complete,2084,1
PerfecT,KT Rolster,top,14.16,2024,2024-08-24 07:56:02,-436.0,-301.0,-9.0,4437.0,6675.0,103.0,0,3,1,4,158.5509,0.14885,718.6756,531.8234,33,0.9501,14,7,0.4031,0.2015,6,6333,182.3321,0.195487,6.8522,1726.0,0.0,0.0,1.0,LCK,complete,2084,0
Pyosik,KT Rolster,jng,14.16,2024,2024-08-24 07:56:02,-1300.0,-1000.0,-15.0,4419.0,5524.0,99.0,0,1,2,4,102.2937,0.0960348,914.7409,857.5624,91,2.62,43,18,1.238,0.5182,15,4876,140.3839,0.150513,5.4702,0.0,0.0,0.0,0.0,LCK,complete,2084,0
Bdd,KT Rolster,mid,14.16,2024,2024-08-24 07:56:02,-116.0,198.0,0.0,5306.0,7931.0,158.0,3,1,0,4,482.4184,0.452902,382.2841,223.1286,29,0.8349,12,7,0.3455,0.2015,2,10609,305.4415,0.327478,11.3148,2378.0,0.0,0.0,0.0,LCK,complete,2084,0
Deft,KT Rolster,bot,14.16,2024,2024-08-24 07:56:02,-184.0,86.0,7.0,5654.0,6017.0,148.0,1,1,1,4,250.048,0.234749,123.8004,211.6411,51,1.4683,21,10,0.6046,0.2879,8,8064,232.1689,0.248919,8.7236,3112.0,0.0,0.0,0.0,LCK,complete,2084,0
BeryL,KT Rolster,sup,14.16,2024,2024-08-24 07:56:02,-682.0,312.0,7.0,3226.0,3509.0,31.0,0,2,2,4,71.8618,0.0674649,519.1555,546.2188,115,3.3109,60,15,1.7274,0.4319,19,2514,72.38,0.0776029,1.4107,482.0,0.0,0.0,0.0,LCK,complete,2084,0
PerfecT,KT Rolster,top,14.16,2024,2024-08-24 08:51:56,-1849.0,-1169.0,-60.0,3790.0,6354.0,76.0,0,2,3,7,186.8328,0.0911836,956.8915,752.9619,40,1.173,14,10,0.4106,0.2933,7,5122,150.2053,0.143382,5.2199,1898.0,0.0,0.0,0.0,LCK,complete,2046,0
Pyosik,KT Rolster,jng,14.16,2024,2024-08-24 08:51:56,-111.0,-170.0,1.0,4784.0,5896.0,112.0,1,1,3,7,384.6041,0.187706,1134.5455,710.5865,48,1.4076,12,11,0.3519,0.3226,13,7406,217.1848,0.207324,7.1554,917.0,0.0,0.0,0.0,LCK,complete,2046,0
Bdd,KT Rolster,mid,14.16,2024,2024-08-24 08:51:56,214.0,455.0,9.0,5838.0,7932.0,155.0,4,1,1,7,615.6012,0.300444,510.3519,375.1613,48,1.4076,15,12,0.4399,0.3519,4,10699,313.7537,0.299513,9.7654,11103.0,1.0,0.0,0.0,LCK,complete,2046,0
Deft,KT Rolster,bot,14.16,2024,2024-08-24 08:51:56,-572.0,-489.0,-20.0,4884.0,5904.0,126.0,2,1,2,7,730.7625,0.356648,466.4516,370.5279,39,1.1437,16,9,0.4692,0.2639,4,9010,264.2229,0.252229,9.0616,1015.0,0.0,0.0,0.0,LCK,complete,2046,0
BeryL,KT Rolster,sup,14.16,2024,2024-08-24 08:51:56,92.0,462.0,0.0,3542.0,4184.0,24.0,0,2,3,7,131.173,0.0640189,406.8328,274.4282,123,3.607,63,17,1.8475,0.4985,22,3485,102.1994,0.0975526,1.2023,832.0,0.0,1.0,0.0,LCK,complete,2046,0
Zeus,T1,top,14.16,2024,2024-08-24 08:51:56,1849.0,1169.0,60.0,5639.0,7523.0,136.0,4,1,1,7,571.085,0.242552,526.4809,350.7038,57,1.6716,18,10,0.5279,0.2933,5,11089,325.1906,0.279726,8.9736,9030.0,0.0,0.0,0.0,LCK,complete,2046,1
Oner,T1,jng,14.16,2024,2024-08-24 08:51:56,111.0,170.0,-1.0,4895.0,6066.0,111.0,0,2,4,7,300.9971,0.12784,1311.4956,1638.4751,53,1.5543,14,11,0.4106,0.3226,12,6293,184.5455,0.158739,6.1877,852.0,0.0,0.0,0.0,LCK,complete,2046,1
Faker,T1,mid,14.16,2024,2024-08-24 08:51:56,-214.0,-455.0,-9.0,5624.0,7477.0,146.0,1,2,5,7,603.2258,0.256203,494.3402,299.0029,34,0.9971,13,7,0.3812,0.2053,2,8635,253.2258,0.21782,8.4164,4690.0,0.0,0.0,1.0,LCK,complete,2046,1
Gumayusi,T1,bot,14.16,2024,2024-08-24 08:51:56,572.0,489.0,20.0,5456.0,6393.0,146.0,2,1,3,7,546.1584,0.231965,516.3636,367.39,47,1.3783,18,13,0.5279,0.3812,8,9875,289.5894,0.249101,9.7067,10313.0,0.0,0.0,0.0,LCK,complete,2046,1
Keria,T1,sup,14.16,2024,2024-08-24 08:51:56,-92.0,-462.0,0.0,3450.0,3722.0,24.0,0,1,5,7,333.0205,0.141441,313.1672,187.5953,129,3.783,66,16,1.9355,0.4692,15,3751,110.0,0.0946136,1.3783,1078.0,0.0,0.0,0.0,LCK,complete,2046,1
Kiin,Gen.G,top,14.16,2024,2024-08-28 08:10:07,294.0,307.0,2.0,4859.0,7359.0,118.0,3,2,6,13,430.962,0.164444,725.3222,1533.4422,54,1.4298,15,11,0.3972,0.2913,9,10194,269.9206,0.210703,7.7582,5365.0,0.0,1.0,0.0,LCK,complete,2266,1
Canyon,Gen.G,jng,14.16,2024,2024-08-28 08:10:07,306.0,-244.0,-13.0,5234.0,5901.0,105.0,1,1,10,13,421.9329,0.160999,1079.2586,1279.2233,67,1.7741,15,14,0.3972,0.3707,14,7570,200.4413,0.156465,5.4545,1086.0,0.0,1.0,0.0,LCK,complete,2266,1
Chovy,Gen.G,mid,14.16,2024,2024-08-28 08:10:07,698.0,542.0,1.0,6139.0,8214.0,159.0,3,1,3,13,609.0026,0.23238,564.0953,504.7043,73,1.9329,17,18,0.4501,0.4766,4,13705,362.8861,0.283274,11.3857,11138.0,0.0,0.0,0.0,LCK,complete,2266,1
Peyz,Gen.G,bot,14.16,2024,2024-08-28 08:10:07,-503.0,-448.0,-15.0,5800.0,6263.0,144.0,3,0,8,13,1051.9329,0.40139,103.9541,107.7405,49,1.2974,21,12,0.556,0.3177,10,12096,320.2824,0.250017,9.8235,7034.0,0.0,0.0,0.0,LCK,complete,2266,1
Lehends,Gen.G,sup,14.16,2024,2024-08-28 08:10:07,575.0,-295.0,-7.0,3971.0,2477.0,15.0,3,2,3,13,106.8932,0.0407877,366.4342,354.4131,144,3.8129,74,18,1.9594,0.4766,21,4816,127.5199,0.0995407,0.7944,815.0,1.0,0.0,0.0,LCK,complete,2266,1
Kingen,Dplus Kia,top,14.16,2024,2024-08-28 08:10:07,-294.0,-307.0,-2.0,4565.0,7052.0,116.0,0,4,4,6,186.143,0.104205,642.1536,1495.684,35,0.9267,10,10,0.2648,0.2648,8,7010,185.6134,0.184279,7.2551,3687.0,0.0,0.0,0.0,LCK,complete,2266,0
Lucid,Dplus Kia,jng,14.16,2024,2024-08-28 08:10:07,-306.0,244.0,13.0,4928.0,6145.0,118.0,1,3,5,6,329.1262,0.184249,1084.6072,676.7343,46,1.218,11,15,0.2913,0.3972,10,6474,171.421,0.170188,6.1695,164.0,0.0,0.0,1.0,LCK,complete,2266,0
ShowMaker,Dplus Kia,mid,14.16,2024,2024-08-28 08:10:07,-698.0,-542.0,-1.0,5441.0,7672.0,158.0,4,0,2,6,735.887,0.411959,571.4828,309.797,36,0.9532,16,6,0.4237,0.1589,4,10558,279.5587,0.277552,9.6646,603.0,0.0,0.0,0.0,LCK,complete,2266,0
Aiming,Dplus Kia,bot,14.16,2024,2024-08-28 08:10:07,503.0,448.0,15.0,6303.0,6711.0,159.0,1,2,4,6,442.5066,0.247721,315.4369,576.9638,40,1.0591,13,13,0.3442,0.3442,4,10967,290.3883,0.288305,10.7502,2960.0,0.0,0.0,0.0,LCK,complete,2266,0
Moham,Dplus Kia,sup,14.16,2024,2024-08-28 08:10:07,-575.0,295.0,7.0,3396.0,2772.0,22.0,0,4,6,6,92.6478,0.0518655,748.3319,648.985,136,3.6011,75,17,1.9859,0.4501,25,3031,80.256,0.0796755,0.9532,962.0,0.0,0.0,0.0,LCK,complete,2266,0
Kingen,Dplus Kia,top,14.16,2024,2024-08-28 09:11:06,1057.0,897.0,19.0,6886.0,7762.0,140.0,8,4,2,10,643.6106,0.384788,789.8761,837.2743,30,1.0619,8,7,0.2832,0.2478,6,8167,289.0973,0.274859,8.8142,931.0,1.0,0.0,0.0,LCK,complete,1695,0
Lucid,Dplus Kia,jng,14.16,2024,2024-08-28 09:11:06,372.0,799.0,16.0,5257.0,5684.0,97.0,0,3,10,10,184.6018,0.110366,424.531,352.1062,43,1.5221,12,9,0.4248,0.3186,12,4698,166.3009,0.158104,5.0265,271.0,0.0,1.0,0.0,LCK,complete,1695,0
ShowMaker,Dplus Kia,mid,14.16,2024,2024-08-28 09:11:06,-1058.0,-1279.0,-39.0,4567.0,6853.0,111.0,1,5,4,10,335.2566,0.200436,979.4336,913.3451,18,0.6372,7,4,0.2478,0.1416,5,5326,188.531,0.179241,7.0796,595.0,0.0,0.0,0.0,LCK,complete,1695,0
Aiming,Dplus Kia,bot,14.16,2024,2024-08-28 09:11:06,-583.0,83.0,10.0,6264.0,6653.0,159.0,0,2,3,10,260.5664,0.155782,270.3009,501.4159,32,1.1327,12,7,0.4248,0.2478,5,8175,289.3805,0.275128,11.3274,5371.0,0.0,0.0,0.0,LCK,complete,1695,0
Moham,Dplus Kia,sup,14.16,2024,2024-08-28 09:11:06,-428.0,-50.0,6.0,4107.0,3557.0,20.0,1,4,8,10,248.6018,0.148629,629.0265,558.8673,93,3.292,50,12,1.7699,0.4248,14,3348,118.5133,0.112668,1.0973,1894.0,0.0,0.0,0.0,LCK,complete,1695,0
Kiin,Gen.G,top,14.16,2024,2024-08-28 09:11:06,-1057.0,-897.0,-19.0,5829.0,6865.0,121.0,3,3,9,18,653.5575,0.266106,553.8761,330.6903,39,1.3805,14,11,0.4956,0.3894,4,9330,330.2655,0.220981,8.708,10584.0,0.0,0.0,1.0,LCK,complete,1695,1
Canyon,Gen.G,jng,14.16,2024,2024-08-28 09:11:06,-372.0,-799.0,-16.0,4885.0,4885.0,81.0,3,1,11,18,271.292,0.110461,1001.7699,891.7876,39,1.3805,10,10,0.354,0.354,7,6712,237.5929,0.158971,6.1239,1472.0,0.0,0.0,0.0,LCK,complete,1695,1
Chovy,Gen.G,mid,14.16,2024,2024-08-28 09:11:06,1058.0,1279.0,39.0,5625.0,8132.0,150.0,5,3,5,18,621.5929,0.253092,684.1416,836.6726,32,1.1327,12,5,0.4248,0.177,7,10649,376.9558,0.252223,11.3982,5324.0,0.0,0.0,0.0,LCK,complete,1695,1
Peyz,Gen.G,bot,14.16,2024,2024-08-28 09:11:06,583.0,-83.0,-10.0,6847.0,6570.0,149.0,6,0,9,18,753.8407,0.306938,144.8142,63.1858,32,1.1327,13,6,0.4602,0.2124,5,10918,386.4779,0.258594,9.6283,9947.0,0.0,0.0,0.0,LCK,complete,1695,1
Lehends,Gen.G,sup,14.16,2024,2024-08-28 09:11:06,428.0,50.0,-6.0,4535.0,3607.0,14.0,1,3,10,18,155.7168,0.0634026,582.1947,323.1504,99,3.5044,51,12,1.8053,0.4248,13,4612,163.2566,0.10923,0.8142,1988.0,0.0,0.0,0.0,LCK,complete,1695,1
Kingen,Dplus Kia,top,14.16,2024,2024-08-28 10:03:23,-559.0,-1504.0,-28.0,4626.0,5532.0,88.0,4,8,4,16,503.1763,0.226931,1155.4625,982.164,20,0.6981,8,4,0.2792,0.1396,4,6682,233.2286,0.2205,6.2129,4582.0,0.0,0.0,1.0,LCK,complete,1719,0
Lucid,Dplus Kia,jng,14.16,2024,2024-08-28 10:03:23,-903.0,554.0,17.0,5334.0,6124.0,102.0,3,5,7,16,399.8255,0.18032,1044.2234,1009.0401,36,1.2565,12,9,0.4188,0.3141,10,5611,195.8464,0.185156,5.8988,0.0,0.0,0.0,0.0,LCK,complete,1719,0
ShowMaker,Dplus Kia,mid,14.16,2024,2024-08-28 10:03:23,-338.0,-282.0,-18.0,5484.0,7622.0,137.0,4,4,10,16,640.5236,0.288874,522.7574,329.3194,34,1.1867,13,8,0.4538,0.2792,3,7562,263.9442,0.249541,8.0628,132.0,0.0,0.0,0.0,LCK,complete,1719,0
Aiming,Dplus Kia,bot,14.16,2024,2024-08-28 10:03:23,-1522.0,688.0,-1.0,5736.0,7062.0,144.0,5,1,5,16,527.3997,0.237855,315.6719,257.3822,30,1.0471,12,6,0.4188,0.2094,4,7758,270.7853,0.256009,8.6562,826.0,0.0,0.0,0.0,LCK,complete,1719,0
Moham,Dplus Kia,sup,14.16,2024,2024-08-28 10:03:23,-498.0,-905.0,13.0,3743.0,2395.0,29.0,0,7,7,16,146.3874,0.0660202,693.3333,701.0122,111,3.8743,55,18,1.9197,0.6283,17,2691,93.9267,0.0887936,1.1867,738.0,0.0,0.0,0.0,LCK,complete,1719,0
Kiin,Gen.G,top,14.16,2024,2024-08-28 10:03:23,559.0,1504.0,28.0,5185.0,7036.0,116.0,3,3,7,25,614.7644,0.212525,774.555,859.0227,36,1.2565,9,7,0.3141,0.2443,6,7597,265.1658,0.184022,7.5393,7106.0,0.0,0.0,0.0,LCK,complete,1719,1
Canyon,Gen.G,jng,14.16,2024,2024-08-28 10:03:23,903.0,-554.0,-17.0,6237.0,5570.0,85.0,9,1,13,25,484.0489,0.167336,1081.0122,2012.1815,55,1.9197,11,16,0.3839,0.5585,10,8268,288.5864,0.200276,4.9913,4250.0,1.0,0.0,0.0,LCK,complete,1719,1
Chovy,Gen.G,mid,14.16,2024,2024-08-28 10:03:23,338.0,282.0,18.0,5822.0,7904.0,155.0,5,4,10,25,697.3822,0.241086,704.363,409.3892,52,1.815,11,12,0.3839,0.4188,2,10043,350.541,0.243274,10.0175,4386.0,0.0,0.0,0.0,LCK,complete,1719,1
Peyz,Gen.G,bot,14.16,2024,2024-08-28 10:03:23,1522.0,-688.0,1.0,7258.0,6374.0,145.0,8,3,11,25,932.2164,0.322268,323.6998,153.1239,25,0.8726,10,5,0.349,0.1745,2,11295,394.2408,0.273603,9.0401,11527.0,0.0,1.0,0.0,LCK,complete,1719,1
Lehends,Gen.G,sup,14.16,2024,2024-08-28 10:03:23,498.0,905.0,-13.0,4241.0,3300.0,16.0,0,5,22,25,164.2583,0.0567843,712.3909,593.089,93,3.2461,61,5,2.1291,0.1745,17,4080,142.4084,0.0988256,0.6283,1978.0,0.0,1.0,0.0,LCK,complete,1719,1
Doran,Hanwha Life Esports,top,14.16,2024,2024-08-29 08:08:49,-526.0,-424.0,-16.0,4876.0,7355.0,128.0,2,1,11,18,568.9206,0.227554,751.3968,431.3968,30,0.9524,13,1,0.4127,0.0317,6,8019,254.5714,0.179794,7.1111,3212.0,0.0,0.0,0.0,LCK,complete,1890,1
Peanut,Hanwha Life Esports,jng,14.16,2024,2024-08-29 08:08:49,895.0,-232.0,-16.0,5541.0,5549.0,97.0,8,1,7,18,351.0476,0.14041,950.5714,1281.7143,53,1.6825,7,21,0.2222,0.6667,5,10055,319.2063,0.225444,6.6349,2814.0,1.0,0.0,0.0,LCK,complete,1890,1
Zeka,Hanwha Life Esports,mid,14.16,2024,2024-08-29 08:08:49,114.0,50.0,6.0,5320.0,7276.0,139.0,4,0,10,18,801.0159,0.320386,781.5873,837.7778,45,1.4286,14,11,0.4444,0.3492,4,10635,337.619,0.238448,10.0952,4951.0,0.0,1.0,0.0,LCK,complete,1890,1
Viper,Hanwha Life Esports,bot,14.16,2024,2024-08-29 08:08:49,236.0,-152.0,-12.0,5690.0,6361.0,141.0,1,2,12,18,632.6349,0.253038,298.2222,169.7778,46,1.4603,18,8,0.5714,0.254,8,10262,325.7778,0.230085,9.9683,14626.0,0.0,0.0,0.0,LCK,complete,1890,1
Delight,Hanwha Life Esports,sup,14.16,2024,2024-08-29 08:08:49,-227.0,93.0,6.0,3283.0,3647.0,25.0,3,0,12,18,146.5397,0.0586122,482.381,589.8095,178,5.6508,96,30,3.0476,0.9524,15,5630,178.7302,0.126229,1.5873,3353.0,0.0,0.0,0.0,LCK,complete,1890,1
Zeus,T1,top,14.16,2024,2024-08-29 08:08:49,526.0,424.0,16.0,5402.0,7779.0,144.0,1,3,1,4,518.9524,0.286122,637.2063,605.873,36,1.1429,16,6,0.5079,0.1905,5,9252,293.7143,0.278451,9.7143,8876.0,0.0,0.0,0.0,LCK,complete,1890,0
Oner,T1,jng,14.16,2024,2024-08-29 08:08:49,-895.0,232.0,16.0,4646.0,5781.0,113.0,1,5,1,4,217.2063,0.119756,1181.619,1102.4127,46,1.4603,18,8,0.5714,0.254,9,5502,174.6667,0.165587,6.127,342.0,0.0,0.0,1.0,LCK,complete,1890,0
Faker,T1,mid,14.16,2024,2024-08-29 08:08:49,-114.0,-50.0,-6.0,5206.0,7226.0,133.0,2,3,1,4,598.6349,0.330054,649.9683,306.8889,28,0.8889,11,12,0.3492,0.381,2,7771,246.6984,0.233877,9.1111,843.0,0.0,0.0,0.0,LCK,complete,1890,0
Gumayusi,T1,bot,14.16,2024,2024-08-29 08:08:49,-236.0,152.0,12.0,5454.0,6513.0,153.0,0,4,2,4,297.6825,0.164126,512.9841,369.5238,38,1.2063,15,13,0.4762,0.4127,8,7878,250.0952,0.237097,10.1587,1355.0,0.0,0.0,0.0,LCK,complete,1890,0
Keria,T1,sup,14.16,2024,2024-08-29 08:08:49,227.0,-93.0,-6.0,3510.0,3554.0,19.0,0,3,2,4,181.2698,0.0999422,618.2222,469.6508,113,3.5873,66,24,2.0952,0.7619,20,2824,89.6508,0.0849877,1.1111,3228.0,0.0,0.0,0.0,LCK,complete,1890,0
Zeus,T1,top,14.16,2024,2024-08-29 09:01:48,1359.0,636.0,12.0,6125.0,7615.0,134.0,4,6,3,14,528.4994,0.192495,884.5397,1595.6368,46,1.1602,12,10,0.3026,0.2522,7,10793,272.2068,0.244821,8.3228,6446.0,0.0,0.0,0.0,LCK,complete,2379,0
Oner,T1,jng,14.16,2024,2024-08-29 09:01:48,234.0,636.0,14.0,5631.0,6803.0,119.0,1,7,6,14,316.0404,0.115111,1249.9369,1466.3304,48,1.2106,10,13,0.2522,0.3279,9,7924,199.8487,0.179744,5.8764,1621.0,0.0,1.0,0.0,LCK,complete,2379,0
Faker,T1,mid,14.16,2024,2024-08-29 09:01:48,-688.0,-870.0,-10.0,5485.0,7074.0,141.0,4,5,2,14,692.4842,0.252223,1186.3808,1484.3632,49,1.2358,23,13,0.5801,0.3279,10,10227,257.9319,0.231983,8.3985,676.0,1.0,0.0,0.0,LCK,complete,2379,0
Gumayusi,T1,bot,14.16,2024,2024-08-29 09:01:48,-1404.0,-977.0,-16.0,5403.0,6218.0,143.0,4,3,6,14,964.8928,0.351442,481.8159,396.4439,38,0.9584,16,8,0.4035,0.2018,8,10883,274.4767,0.246863,8.7768,3016.0,0.0,0.0,0.0,LCK,complete,2379,0
Keria,T1,sup,14.16,2024,2024-08-29 09:01:48,-897.0,-160.0,0.0,4130.0,4085.0,26.0,1,6,10,14,243.6066,0.0887286,761.9924,709.2055,190,4.7919,122,24,3.0769,0.6053,32,4258,107.3897,0.096589,1.0845,2445.0,0.0,1.0,0.0,LCK,complete,2379,0
Doran,Hanwha Life Esports,top,14.16,2024,2024-08-29 09:01:48,-1359.0,-636.0,-12.0,4766.0,6979.0,122.0,2,5,9,27,436.8726,0.127767,1021.8411,808.1715,44,1.1097,13,15,0.3279,0.3783,8,8850,223.203,0.174719,7.4401,347.0,0.0,0.0,0.0,LCK,complete,2379,1
Peanut,Hanwha Life Esports,jng,14.16,2024,2024-08-29 09:01:48,-234.0,-636.0,-14.0,5397.0,6167.0,105.0,3,3,20,27,502.4464,0.146944,1404.7919,1669.9622,62,1.5637,16,20,0.4035,0.5044,14,7856,198.1337,0.155096,5.145,349.0,0.0,0.0,1.0,LCK,complete,2379,1
Zeka,Hanwha Life Esports,mid,14.16,2024,2024-08-29 09:01:48,688.0,870.0,10.0,6173.0,7944.0,151.0,16,2,2,27,1073.1148,0.313841,552.4338,428.2976,39,0.9836,17,8,0.4288,0.2018,5,15532,391.7276,0.306633,9.6343,8790.0,0.0,0.0,0.0,LCK,complete,2379,1
Viper,Hanwha Life Esports,bot,14.16,2024,2024-08-29 09:01:48,1404.0,977.0,16.0,6807.0,7195.0,159.0,4,0,19,27,1170.1639,0.342224,260.4035,152.1816,46,1.1602,24,5,0.6053,0.1261,11,12224,308.2976,0.241327,8.4237,14846.0,0.0,0.0,0.0,LCK,complete,2379,1
Delight,Hanwha Life Esports,sup,14.16,2024,2024-08-29 09:01:48,897.0,160.0,0.0,5027.0,4245.0,26.0,2,4,17,27,236.6961,0.0692237,823.2535,929.4578,166,4.1866,79,30,1.9924,0.7566,21,6191,156.1412,0.122226,1.1349,3767.0,0.0,0.0,0.0,LCK,complete,2379,1
Zeus,T1,top,14.16,2024,2024-08-29 10:02:36,-1206.0,166.0,4.0,4476.0,6452.0,95.0,2,6,3,7,401.9738,0.179658,804.4057,805.9106,22,0.7197,7,3,0.229,0.0981,4,6626,216.7721,0.221642,6.6085,5245.0,0.0,1.0,0.0,LCK,complete,1834,0
Oner,T1,jng,14.16,2024,2024-08-29 10:02:36,-251.0,-3.0,3.0,4551.0,5305.0,93.0,2,5,4,7,332.1265,0.148441,978.8113,1131.9193,35,1.145,8,8,0.2617,0.2617,6,5150,168.4842,0.17227,4.5802,0.0,0.0,1.0,0.0,LCK,complete,1834,0
Faker,T1,mid,14.16,2024,2024-08-29 10:02:36,104.0,13.0,-3.0,5488.0,7250.0,142.0,1,5,5,7,782.6172,0.349783,645.3762,347.4373,38,1.2432,14,10,0.458,0.3272,4,7118,232.868,0.2381,8.1788,684.0,0.0,1.0,0.0,LCK,complete,1834,0
Gumayusi,T1,bot,14.16,2024,2024-08-29 10:02:36,-391.0,-631.0,-1.0,5772.0,6084.0,151.0,2,5,3,7,544.3839,0.243307,443.6859,271.8975,40,1.3086,17,8,0.5562,0.2617,9,8633,282.4318,0.288777,10.4035,1198.0,1.0,0.0,0.0,LCK,complete,1834,0
Keria,T1,sup,14.16,2024,2024-08-29 10:02:36,-426.0,-263.0,-5.0,3234.0,2947.0,21.0,0,5,7,7,176.3359,0.0788115,706.7503,824.5256,106,3.4678,68,5,2.2246,0.1636,21,2368,77.47,0.0792114,0.8833,100.0,0.0,1.0,0.0,LCK,complete,1834,0
Doran,Hanwha Life Esports,top,14.16,2024,2024-08-29 10:02:36,1206.0,-166.0,-4.0,5682.0,6286.0,91.0,7,0,14,26,648.8768,0.225074,754.3184,621.952,43,1.4068,19,5,0.6216,0.1636,8,10698,349.9891,0.239543,6.9357,14006.0,0.0,0.0,0.0,LCK,complete,1834,1
Peanut,Hanwha Life Esports,jng,14.16,2024,2024-08-29 10:02:36,251.0,3.0,-3.0,4802.0,5308.0,90.0,5,1,17,26,450.7852,0.156363,886.096,1127.7972,50,1.6358,12,10,0.3926,0.3272,10,8700,284.6238,0.194805,6.2814,3025.0,0.0,0.0,1.0,LCK,complete,1834,1
Zeka,Hanwha Life Esports,mid,14.16,2024,2024-08-29 10:02:36,-104.0,-13.0,3.0,5384.0,7237.0,145.0,4,0,15,26,745.0927,0.258449,672.759,707.0447,35,1.145,10,9,0.3272,0.2944,7,9810,320.9378,0.21966,8.964,5878.0,0.0,0.0,0.0,LCK,complete,1834,1
Viper,Hanwha Life Esports,bot,14.16,2024,2024-08-29 10:02:36,391.0,631.0,1.0,6163.0,6715.0,152.0,9,3,7,26,920.3162,0.319228,524.7874,310.7634,54,1.7666,16,13,0.5234,0.4253,6,11120,363.795,0.248992,10.3381,2873.0,0.0,0.0,0.0,LCK,complete,1834,1
Delight,Hanwha Life Esports,sup,14.16,2024,2024-08-29 10:02:36,426.0,263.0,5.0,3660.0,3210.0,26.0,1,3,12,26,117.8735,0.0408865,544.7437,559.4329,112,3.6641,50,11,1.6358,0.3599,13,4332,141.723,0.097,1.2432,3888.0,0.0,0.0,0.0,LCK,complete,1834,1
